node_id,feature_id,value
2719,3955,1.0
2719,4041,1.0
2719,4578,1.0
2719,4766,1.0
2719,4811,1.0
2719,4844,1.0
2719,4858,1.0
2719,5241,1.0
2719,5283,1.0
2719,6097,1.0
2719,6581,1.0
2719,6868,1.0
2719,7387,1.0
2719,8238,1.0
2719,8606,1.0
2719,8662,1.0
2719,8809,1.0
2719,8820,1.0
2719,9570,1.0
2719,9659,1.0
2719,9894,1.0
2719,10268,1.0
2719,10371,1.0
2719,10757,1.0
2719,10759,1.0
2719,10764,1.0
2719,11009,1.0
2719,11504,1.0
2719,11970,1.0
2719,14373,1.0
2719,14781,1.0
2719,14948,1.0
2719,15265,1.0
2719,15543,1.0
2719,16346,1.0
2719,17136,1.0
2719,17295,1.0
2719,17339,1.0
2719,17505,1.0
2719,17678,1.0
2719,18352,1.0
2719,19196,1.0
2719,20987,1.0
2719,22150,1.0
2719,22483,1.0
2719,22587,1.0
2719,23107,1.0
2719,23156,1.0
2719,23690,1.0
2719,24255,1.0
2719,24434,1.0
2719,24467,1.0
2719,24667,1.0
2719,25198,1.0
2719,25726,1.0
2719,25928,1.0
2719,26336,1.0
2719,27277,1.0
2719,27397,1.0
2719,27833,1.0
2719,28176,1.0
2719,28553,1.0
2719,28745,1.0
2719,28890,1.0
2719,29169,1.0
2719,29732,1.0
2719,29959,1.0
2719,30061,1.0
2719,30458,1.0
2719,30661,1.0
2719,30709,1.0
2719,30741,1.0
2720,169,1.0
2720,181,1.0
2720,184,1.0
2720,222,1.0
2720,301,1.0
2720,311,1.0
2720,325,1.0
2720,368,1.0
2720,505,1.0
2720,508,1.0
2720,574,1.0
2720,594,1.0
2720,796,1.0
2720,874,1.0
2720,1220,1.0
2720,1564,1.0
2720,2481,1.0
2720,3050,1.0
2720,4864,1.0
2720,4954,1.0
2720,6474,1.0
2720,9150,1.0
2720,12999,1.0
2720,14374,1.0
2720,15782,1.0
2720,15869,1.0
2720,16274,1.0
2720,16699,1.0
2720,17078,1.0
2720,18654,1.0
2720,20438,1.0
2720,20869,1.0
2720,21034,1.0
2720,21177,1.0
2720,22911,1.0
2720,23874,1.0
2720,27494,1.0
2720,28156,1.0
2720,28435,1.0
2720,28846,1.0
2720,30216,1.0
2721,5,1.0
2721,16,1.0
2721,2010,1.0
2721,4192,1.0
2721,7919,1.0
2721,8516,1.0
2721,9043,1.0
2721,10892,1.0
2721,12999,1.0
2721,14974,1.0
2721,15124,1.0
2721,15555,1.0
2721,21071,1.0
2721,21486,1.0
2721,24948,1.0
2721,27552,1.0
2722,505,1.0
2722,5491,1.0
2722,7498,1.0
2722,7929,1.0
2722,9301,1.0
2722,10365,1.0
2722,10680,1.0
2722,12028,1.0
2722,13683,1.0
2722,17944,1.0
2722,18308,1.0
2722,22212,1.0
2722,26063,1.0
2722,28758,1.0
2722,28760,1.0
2723,505,1.0
2723,1264,1.0
2723,6624,1.0
2723,23332,1.0
2724,5842,1.0
2724,7872,1.0
2725,794,1.0
2725,806,1.0
2726,0,1.0
2726,2,1.0
2726,6,1.0
2726,12,1.0
2726,16,1.0
2726,20,1.0
2726,25,1.0
2726,35,1.0
2726,42,1.0
2726,61,1.0
2726,68,1.0
2726,69,1.0
2726,73,1.0
2726,83,1.0
2726,87,1.0
2726,95,1.0
2726,97,1.0
2726,98,1.0
2726,145,1.0
2726,150,1.0
2726,153,1.0
2726,174,1.0
2726,177,1.0
2726,204,1.0
2726,220,1.0
2726,244,1.0
2726,251,1.0
2726,263,1.0
2726,298,1.0
2726,311,1.0
2726,373,1.0
2726,376,1.0
2726,411,1.0
2726,430,1.0
2726,505,1.0
2726,523,1.0
2726,543,1.0
2726,613,1.0
2726,670,1.0
2726,675,1.0
2726,681,1.0
2726,716,1.0
2726,729,1.0
2726,934,1.0
2726,1063,1.0
2726,1220,1.0
2726,1252,1.0
2726,1742,1.0
2726,1884,1.0
2726,2130,1.0
2726,2259,1.0
2726,2264,1.0
2726,2269,1.0
2726,2323,1.0
2726,2344,1.0
2726,2616,1.0
2726,3306,1.0
2726,3324,1.0
2726,5400,1.0
2726,5948,1.0
2726,6616,1.0
2726,7568,1.0
2726,7955,1.0
2726,7957,1.0
2726,8134,1.0
2726,8251,1.0
2726,8273,1.0
2726,8349,1.0
2726,8633,1.0
2726,8784,1.0
2726,9336,1.0
2726,10256,1.0
2726,11551,1.0
2726,11971,1.0
2726,12042,1.0
2726,12343,1.0
2726,12745,1.0
2726,12998,1.0
2726,12999,1.0
2726,13715,1.0
2726,13753,1.0
2726,14358,1.0
2726,14785,1.0
2726,14803,1.0
2726,15575,1.0
2726,15614,1.0
2726,17659,1.0
2726,17678,1.0
2726,18654,1.0
2726,20118,1.0
2726,20717,1.0
2726,20875,1.0
2726,21034,1.0
2726,21071,1.0
2726,21220,1.0
2726,21339,1.0
2726,21342,1.0
2726,21765,1.0
2726,23156,1.0
2726,24031,1.0
2726,24033,1.0
2726,24611,1.0
2726,24716,1.0
2726,26108,1.0
2726,26172,1.0
2726,26267,1.0
2726,26521,1.0
2726,26633,1.0
2726,27006,1.0
2726,28435,1.0
2726,29852,1.0
2726,29925,1.0
2726,30036,1.0
2727,1252,1.0
2727,1496,1.0
2727,4579,1.0
2727,4686,1.0
2727,6289,1.0
2727,7072,1.0
2727,7109,1.0
2727,9189,1.0
2727,10096,1.0
2727,10153,1.0
2727,11405,1.0
2727,12225,1.0
2727,15071,1.0
2727,15211,1.0
2727,16692,1.0
2727,16983,1.0
2727,17176,1.0
2727,17718,1.0
2727,17955,1.0
2727,18635,1.0
2727,18961,1.0
2727,19354,1.0
2727,19469,1.0
2727,19934,1.0
2727,20247,1.0
2727,20366,1.0
2727,20434,1.0
2727,20965,1.0
2727,22688,1.0
2727,22726,1.0
2727,23399,1.0
2727,26050,1.0
2727,29147,1.0
2728,12,1.0
2728,523,1.0
2728,5274,1.0
2728,7929,1.0
2728,15782,1.0
2728,21486,1.0
2729,505,1.0
2729,1101,1.0
2729,1264,1.0
2729,3050,1.0
2729,7239,1.0
2729,12737,1.0
2729,16929,1.0
2729,17297,1.0
2729,29454,1.0
2730,2,1.0
2730,12,1.0
2730,32,1.0
2730,35,1.0
2730,42,1.0
2730,49,1.0
2730,61,1.0
2730,63,1.0
2730,83,1.0
2730,87,1.0
2730,95,1.0
2730,97,1.0
2730,109,1.0
2730,120,1.0
2730,138,1.0
2730,153,1.0
2730,174,1.0
2730,200,1.0
2730,251,1.0
2730,258,1.0
2730,454,1.0
2730,505,1.0
2730,594,1.0
2730,716,1.0
2730,729,1.0
2730,744,1.0
2730,1063,1.0
2730,1220,1.0
2730,1264,1.0
2730,1304,1.0
2730,2283,1.0
2730,2536,1.0
2730,2877,1.0
2730,3328,1.0
2730,4021,1.0
2730,4547,1.0
2730,4717,1.0
2730,4892,1.0
2730,5408,1.0
2730,5842,1.0
2730,6164,1.0
2730,6616,1.0
2730,6899,1.0
2730,7050,1.0
2730,7128,1.0
2730,7308,1.0
2730,7412,1.0
2730,7929,1.0
2730,7957,1.0
2730,8028,1.0
2730,8349,1.0
2730,8516,1.0
2730,8784,1.0
2730,9846,1.0
2730,10102,1.0
2730,10515,1.0
2730,10571,1.0
2730,10640,1.0
2730,10676,1.0
2730,10680,1.0
2730,10892,1.0
2730,11006,1.0
2730,11058,1.0
2730,11272,1.0
2730,12028,1.0
2730,12042,1.0
2730,12343,1.0
2730,12737,1.0
2730,12758,1.0
2730,12999,1.0
2730,13373,1.0
2730,13715,1.0
2730,13795,1.0
2730,14126,1.0
2730,14224,1.0
2730,14443,1.0
2730,14580,1.0
2730,14682,1.0
2730,14886,1.0
2730,15124,1.0
2730,15543,1.0
2730,15782,1.0
2730,15795,1.0
2730,16058,1.0
2730,16903,1.0
2730,17127,1.0
2730,17710,1.0
2730,18351,1.0
2730,18654,1.0
2730,19327,1.0
2730,19379,1.0
2730,19921,1.0
2730,20033,1.0
2730,20141,1.0
2730,20875,1.0
2730,20910,1.0
2730,21034,1.0
2730,21342,1.0
2730,21664,1.0
2730,22663,1.0
2730,23199,1.0
2730,23492,1.0
2730,23838,1.0
2730,24156,1.0
2730,24306,1.0
2730,24430,1.0
2730,24502,1.0
2730,24564,1.0
2730,25058,1.0
2730,25089,1.0
2730,25691,1.0
2730,26267,1.0
2730,26646,1.0
2730,26725,1.0
2730,26739,1.0
2730,26851,1.0
2730,27529,1.0
2730,27568,1.0
2730,27617,1.0
2730,27674,1.0
2730,28156,1.0
2730,28582,1.0
2730,28725,1.0
2730,28908,1.0
2730,28967,1.0
2730,29136,1.0
2730,29214,1.0
2730,29361,1.0
2730,29442,1.0
2730,29649,1.0
2730,29994,1.0
2731,13325,1.0
2731,16100,1.0
2731,23179,1.0
2731,29593,1.0
2732,14,1.0
2732,25,1.0
2732,83,1.0
2732,538,1.0
2732,675,1.0
2732,906,1.0
2732,1754,1.0
2732,1784,1.0
2732,1887,1.0
2732,2337,1.0
2732,2531,1.0
2732,3050,1.0
2732,3175,1.0
2732,5081,1.0
2732,6942,1.0
2732,6994,1.0
2732,7650,1.0
2732,8440,1.0
2732,9078,1.0
2732,9897,1.0
2732,9960,1.0
2732,11323,1.0
2732,11394,1.0
2732,11941,1.0
2732,11985,1.0
2732,12696,1.0
2732,13494,1.0
2732,13587,1.0
2732,13655,1.0
2732,13762,1.0
2732,14023,1.0
2732,15596,1.0
2732,15993,1.0
2732,15994,1.0
2732,16494,1.0
2732,20993,1.0
2732,23642,1.0
2732,24574,1.0
2732,27370,1.0
2732,30063,1.0
2732,30628,1.0
2733,2,1.0
2733,5,1.0
2733,12,1.0
2733,25,1.0
2733,42,1.0
2733,61,1.0
2733,68,1.0
2733,76,1.0
2733,87,1.0
2733,88,1.0
2733,97,1.0
2733,98,1.0
2733,106,1.0
2733,108,1.0
2733,110,1.0
2733,174,1.0
2733,184,1.0
2733,213,1.0
2733,222,1.0
2733,251,1.0
2733,258,1.0
2733,280,1.0
2733,290,1.0
2733,345,1.0
2733,347,1.0
2733,373,1.0
2733,376,1.0
2733,385,1.0
2733,398,1.0
2733,414,1.0
2733,496,1.0
2733,505,1.0
2733,523,1.0
2733,620,1.0
2733,635,1.0
2733,699,1.0
2733,711,1.0
2733,716,1.0
2733,729,1.0
2733,744,1.0
2733,756,1.0
2733,770,1.0
2733,811,1.0
2733,832,1.0
2733,947,1.0
2733,1063,1.0
2733,1069,1.0
2733,1101,1.0
2733,1103,1.0
2733,1114,1.0
2733,1220,1.0
2733,1223,1.0
2733,1248,1.0
2733,1264,1.0
2733,1309,1.0
2733,1507,1.0
2733,1523,1.0
2733,1665,1.0
2733,1743,1.0
2733,1785,1.0
2733,1820,1.0
2733,1884,1.0
2733,2056,1.0
2733,2122,1.0
2733,2148,1.0
2733,2157,1.0
2733,2159,1.0
2733,2283,1.0
2733,2655,1.0
2733,2851,1.0
2733,2877,1.0
2733,3050,1.0
2733,3281,1.0
2733,3306,1.0
2733,3452,1.0
2733,3718,1.0
2733,4163,1.0
2733,4280,1.0
2733,4361,1.0
2733,4488,1.0
2733,4489,1.0
2733,4504,1.0
2733,4647,1.0
2733,4717,1.0
2733,5046,1.0
2733,5342,1.0
2733,5801,1.0
2733,5817,1.0
2733,6558,1.0
2733,6616,1.0
2733,7333,1.0
2733,7427,1.0
2733,7445,1.0
2733,7630,1.0
2733,7768,1.0
2733,7816,1.0
2733,7929,1.0
2733,8059,1.0
2733,8267,1.0
2733,8273,1.0
2733,8349,1.0
2733,8784,1.0
2733,8996,1.0
2733,9065,1.0
2733,9503,1.0
2733,9619,1.0
2733,9950,1.0
2733,10350,1.0
2733,10439,1.0
2733,10477,1.0
2733,10561,1.0
2733,10676,1.0
2733,10678,1.0
2733,10728,1.0
2733,10878,1.0
2733,10892,1.0
2733,11006,1.0
2733,11020,1.0
2733,11077,1.0
2733,11447,1.0
2733,11542,1.0
2733,11551,1.0
2733,11560,1.0
2733,11715,1.0
2733,11741,1.0
2733,11952,1.0
2733,12014,1.0
2733,12042,1.0
2733,12070,1.0
2733,12167,1.0
2733,12262,1.0
2733,12612,1.0
2733,12833,1.0
2733,12999,1.0
2733,13027,1.0
2733,13374,1.0
2733,13434,1.0
2733,13521,1.0
2733,13715,1.0
2733,13795,1.0
2733,13890,1.0
2733,13965,1.0
2733,14108,1.0
2733,14259,1.0
2733,14374,1.0
2733,14725,1.0
2733,14762,1.0
2733,14973,1.0
2733,15047,1.0
2733,15124,1.0
2733,15250,1.0
2733,15543,1.0
2733,15563,1.0
2733,15575,1.0
2733,15596,1.0
2733,15731,1.0
2733,15782,1.0
2733,15869,1.0
2733,15895,1.0
2733,16114,1.0
2733,16279,1.0
2733,16334,1.0
2733,16384,1.0
2733,16531,1.0
2733,16603,1.0
2733,17315,1.0
2733,17678,1.0
2733,17944,1.0
2733,17963,1.0
2733,18050,1.0
2733,18109,1.0
2733,18189,1.0
2733,18268,1.0
2733,18654,1.0
2733,18793,1.0
2733,19793,1.0
2733,20015,1.0
2733,20170,1.0
2733,20323,1.0
2733,20534,1.0
2733,20597,1.0
2733,20875,1.0
2733,20903,1.0
2733,21024,1.0
2733,21029,1.0
2733,21034,1.0
2733,21171,1.0
2733,21225,1.0
2733,21305,1.0
2733,21330,1.0
2733,21569,1.0
2733,21664,1.0
2733,21905,1.0
2733,22020,1.0
2733,22036,1.0
2733,22767,1.0
2733,22911,1.0
2733,23156,1.0
2733,23380,1.0
2733,23541,1.0
2733,23722,1.0
2733,23734,1.0
2733,23838,1.0
2733,24046,1.0
2733,24127,1.0
2733,24156,1.0
2733,24294,1.0
2733,24383,1.0
2733,24531,1.0
2733,24794,1.0
2733,24918,1.0
2733,25021,1.0
2733,25132,1.0
2733,25414,1.0
2733,25479,1.0
2733,25555,1.0
2733,25691,1.0
2733,25742,1.0
2733,25755,1.0
2733,25791,1.0
2733,25810,1.0
2733,25825,1.0
2733,25881,1.0
2733,26139,1.0
2733,26215,1.0
2733,26310,1.0
2733,26444,1.0
2733,26457,1.0
2733,26481,1.0
2733,26521,1.0
2733,26633,1.0
2733,26719,1.0
2733,26739,1.0
2733,26858,1.0
2733,27229,1.0
2733,27397,1.0
2733,27508,1.0
2733,27636,1.0
2733,27851,1.0
2733,27901,1.0
2733,27999,1.0
2733,28137,1.0
2733,28156,1.0
2733,28428,1.0
2733,28435,1.0
2733,28632,1.0
2733,28846,1.0
2733,28910,1.0
2733,29003,1.0
2733,29136,1.0
2733,29214,1.0
2733,29454,1.0
2733,29515,1.0
2733,29642,1.0
2733,29654,1.0
2733,29688,1.0
2733,30249,1.0
2733,30303,1.0
2733,30694,1.0
2733,30709,1.0
2733,30820,1.0
2733,31051,1.0
2737,81,1.0
2737,87,1.0
2737,308,1.0
2737,3032,1.0
2737,3050,1.0
2737,8033,1.0
2737,8941,1.0
2737,11560,1.0
2737,12364,1.0
2737,19379,1.0
2737,19696,1.0
2737,20921,1.0
2737,25514,1.0
2737,28818,1.0
2737,30665,1.0
2737,31056,1.0
2738,222,1.0
2738,24615,1.0
2739,58,1.0
2739,952,1.0
2739,1405,1.0
2739,2583,1.0
2739,3831,1.0
2739,4365,1.0
2739,5958,1.0
2739,8454,1.0
2739,8574,1.0
2739,8802,1.0
2739,10002,1.0
2739,10563,1.0
2739,11151,1.0
2739,13295,1.0
2739,14123,1.0
2739,15297,1.0
2739,16903,1.0
2739,17190,1.0
2739,17386,1.0
2739,17780,1.0
2739,17838,1.0
2739,18753,1.0
2739,20476,1.0
2739,22432,1.0
2739,22927,1.0
2739,23553,1.0
2739,23969,1.0
2739,26608,1.0
2739,27338,1.0
2739,27459,1.0
2739,28156,1.0
2739,28694,1.0
2739,29438,1.0
2739,30027,1.0
2739,30354,1.0
2741,33,1.0
2741,2004,1.0
2741,2947,1.0
2741,3265,1.0
2741,4113,1.0
2741,8540,1.0
2741,9591,1.0
2741,10209,1.0
2741,12014,1.0
2741,16555,1.0
2741,21144,1.0
2741,21220,1.0
2741,25915,1.0
2741,29368,1.0
2741,29685,1.0
2741,30234,1.0
2742,19806,1.0
2742,24031,1.0
2743,398,1.0
2745,87,1.0
2745,325,1.0
2745,1785,1.0
2745,2640,1.0
2745,7929,1.0
2745,14682,1.0
2745,20509,1.0
2745,24127,1.0
2745,29040,1.0
2745,29375,1.0
2747,49,1.0
2747,108,1.0
2747,184,1.0
2747,387,1.0
2747,389,1.0
2747,392,1.0
2747,398,1.0
2747,422,1.0
2747,431,1.0
2747,432,1.0
2747,494,1.0
2747,496,1.0
2747,525,1.0
2747,578,1.0
2747,604,1.0
2747,620,1.0
2747,640,1.0
2747,644,1.0
2747,659,1.0
2747,764,1.0
2747,806,1.0
2747,807,1.0
2747,808,1.0
2747,822,1.0
2747,868,1.0
2747,1097,1.0
2747,1192,1.0
2747,1252,1.0
2747,1956,1.0
2747,1962,1.0
2747,2009,1.0
2747,2401,1.0
2747,3845,1.0
2747,5982,1.0
2747,6000,1.0
2747,6367,1.0
2747,7168,1.0
2747,7299,1.0
2747,8187,1.0
2747,8775,1.0
2747,10157,1.0
2747,10159,1.0
2747,13606,1.0
2747,15587,1.0
2747,16182,1.0
2747,19059,1.0
2747,20943,1.0
2747,22096,1.0
2747,23468,1.0
2747,26184,1.0
2747,27488,1.0
2747,28032,1.0
2748,0,1.0
2748,1,1.0
2748,2,1.0
2748,10,1.0
2748,25,1.0
2748,80,1.0
2748,269,1.0
2748,365,1.0
2748,366,1.0
2748,382,1.0
2748,508,1.0
2748,512,1.0
2748,525,1.0
2748,578,1.0
2748,593,1.0
2748,796,1.0
2748,955,1.0
2748,1159,1.0
2748,1161,1.0
2748,1190,1.0
2748,1241,1.0
2748,1536,1.0
2748,1609,1.0
2748,1791,1.0
2748,1801,1.0
2748,2313,1.0
2748,3034,1.0
2748,3238,1.0
2748,3247,1.0
2748,3683,1.0
2748,4440,1.0
2748,4818,1.0
2748,6691,1.0
2748,7630,1.0
2748,11936,1.0
2748,12048,1.0
2748,12095,1.0
2748,13719,1.0
2748,15575,1.0
2748,17264,1.0
2748,19707,1.0
2748,19806,1.0
2748,20280,1.0
2748,21973,1.0
2748,23528,1.0
2748,25764,1.0
2748,25887,1.0
2748,26064,1.0
2748,26613,1.0
2748,27462,1.0
2748,27494,1.0
2748,28032,1.0
2748,28156,1.0
2748,28806,1.0
2748,30876,1.0
2748,30952,1.0
2748,31029,1.0
2749,2,1.0
2749,61,1.0
2749,3245,1.0
2749,10680,1.0
2749,12028,1.0
2749,12085,1.0
2749,13753,1.0
2749,24263,1.0
2749,24502,1.0
2749,24560,1.0
2749,25349,1.0
2749,28758,1.0
2749,28760,1.0
2749,30665,1.0
2750,2377,1.0
2750,3069,1.0
2750,6015,1.0
2750,9530,1.0
2750,27203,1.0
2751,1614,1.0
2751,3172,1.0
2751,6188,1.0
2751,10982,1.0
2751,27960,1.0
2752,12,1.0
2752,61,1.0
2752,246,1.0
2752,675,1.0
2752,2130,1.0
2752,13061,1.0
2752,17641,1.0
2752,21034,1.0
2753,112,1.0
2753,589,1.0
2753,604,1.0
2753,769,1.0
2753,831,1.0
2753,868,1.0
2753,959,1.0
2753,1004,1.0
2753,1253,1.0
2753,1297,1.0
2753,1853,1.0
2753,1857,1.0
2753,1916,1.0
2753,2000,1.0
2753,2041,1.0
2753,2451,1.0
2753,2632,1.0
2753,2655,1.0
2753,2665,1.0
2753,2704,1.0
2753,2997,1.0
2753,3064,1.0
2753,3395,1.0
2753,3447,1.0
2753,3451,1.0
2753,3468,1.0
2753,4445,1.0
2753,4496,1.0
2753,4508,1.0
2753,4509,1.0
2753,4510,1.0
2753,4513,1.0
2753,4620,1.0
2753,4672,1.0
2753,4800,1.0
2753,4822,1.0
2753,4956,1.0
2753,5021,1.0
2753,5093,1.0
2753,5094,1.0
2753,5095,1.0
2753,5562,1.0
2753,5566,1.0
2753,5567,1.0
2753,5771,1.0
2753,5807,1.0
2753,5949,1.0
2753,6261,1.0
2753,7840,1.0
2753,8379,1.0
2753,8899,1.0
2753,8960,1.0
2753,9062,1.0
2753,9063,1.0
2753,9176,1.0
2753,9411,1.0
2753,9604,1.0
2753,9859,1.0
2753,10039,1.0
2753,10157,1.0
2753,10917,1.0
2753,12120,1.0
2753,12346,1.0
2753,12585,1.0
2753,17814,1.0
2753,18310,1.0
2753,18391,1.0
2753,18915,1.0
2753,19248,1.0
2753,20047,1.0
2753,21827,1.0
2753,22728,1.0
2753,23194,1.0
2753,26153,1.0
2753,26188,1.0
2753,29059,1.0
2753,29575,1.0
2753,29590,1.0
2753,29782,1.0
2753,30143,1.0
2753,31053,1.0
2755,295,1.0
2755,11778,1.0
2755,12378,1.0
2755,19484,1.0
2755,22562,1.0
2756,12,1.0
2756,68,1.0
2756,73,1.0
2756,86,1.0
2756,153,1.0
2756,222,1.0
2756,258,1.0
2756,361,1.0
2756,380,1.0
2756,398,1.0
2756,661,1.0
2756,675,1.0
2756,693,1.0
2756,704,1.0
2756,705,1.0
2756,711,1.0
2756,716,1.0
2756,784,1.0
2756,832,1.0
2756,1820,1.0
2756,2130,1.0
2756,2259,1.0
2756,2264,1.0
2756,2268,1.0
2756,2275,1.0
2756,3050,1.0
2756,5297,1.0
2756,6645,1.0
2756,6899,1.0
2756,7980,1.0
2756,8629,1.0
2756,8889,1.0
2756,9344,1.0
2756,10364,1.0
2756,13804,1.0
2756,14543,1.0
2756,14571,1.0
2756,14716,1.0
2756,19899,1.0
2756,22788,1.0
2756,24777,1.0
2756,25021,1.0
2756,29214,1.0
2756,29274,1.0
2756,29482,1.0
2756,29654,1.0
2757,45,1.0
2757,61,1.0
2757,138,1.0
2757,213,1.0
2757,244,1.0
2757,263,1.0
2757,347,1.0
2757,434,1.0
2757,574,1.0
2757,668,1.0
2757,675,1.0
2757,681,1.0
2757,697,1.0
2757,704,1.0
2757,705,1.0
2757,716,1.0
2757,969,1.0
2757,1036,1.0
2757,1135,1.0
2757,1309,1.0
2757,1768,1.0
2757,1897,1.0
2757,2130,1.0
2757,2206,1.0
2757,2264,1.0
2757,2616,1.0
2757,2898,1.0
2757,3493,1.0
2757,3875,1.0
2757,4176,1.0
2757,4474,1.0
2757,5958,1.0
2757,8249,1.0
2757,8251,1.0
2757,8470,1.0
2757,8510,1.0
2757,8528,1.0
2757,8530,1.0
2757,9555,1.0
2757,11971,1.0
2757,12522,1.0
2757,13061,1.0
2757,13537,1.0
2757,16440,1.0
2757,18631,1.0
2757,19929,1.0
2757,21569,1.0
2757,22042,1.0
2757,24356,1.0
2757,24424,1.0
2757,24519,1.0
2757,26170,1.0
2757,28479,1.0
2757,30869,1.0
2758,12,1.0
2758,39,1.0
2758,181,1.0
2758,251,1.0
2758,278,1.0
2758,352,1.0
2758,569,1.0
2758,813,1.0
2758,930,1.0
2758,940,1.0
2758,942,1.0
2758,1045,1.0
2758,1161,1.0
2758,1662,1.0
2758,1735,1.0
2758,1948,1.0
2758,2871,1.0
2758,3108,1.0
2758,3624,1.0
2758,5531,1.0
2758,7058,1.0
2758,11796,1.0
2758,19068,1.0
2758,19806,1.0
2758,19929,1.0
2758,24821,1.0
2758,27397,1.0
2758,28006,1.0
2758,30522,1.0
2759,84,1.0
2759,505,1.0
2759,2482,1.0
2759,5274,1.0
2759,7955,1.0
2759,13804,1.0
2759,21220,1.0
2759,21342,1.0
2759,25887,1.0
2759,28582,1.0
2759,29256,1.0
2760,505,1.0
2760,832,1.0
2760,2482,1.0
2760,5408,1.0
2760,10678,1.0
2760,14126,1.0
2760,21305,1.0
2760,28689,1.0
2761,156,1.0
2761,508,1.0
2761,951,1.0
2761,3599,1.0
2762,133,1.0
2762,9274,1.0
2762,12932,1.0
2764,0,1.0
2764,1,1.0
2764,6,1.0
2764,7,1.0
2764,10,1.0
2764,13,1.0
2764,49,1.0
2764,62,1.0
2764,74,1.0
2764,80,1.0
2764,82,1.0
2764,84,1.0
2764,110,1.0
2764,112,1.0
2764,174,1.0
2764,184,1.0
2764,213,1.0
2764,220,1.0
2764,251,1.0
2764,269,1.0
2764,293,1.0
2764,325,1.0
2764,351,1.0
2764,382,1.0
2764,388,1.0
2764,395,1.0
2764,398,1.0
2764,431,1.0
2764,477,1.0
2764,508,1.0
2764,510,1.0
2764,525,1.0
2764,574,1.0
2764,620,1.0
2764,661,1.0
2764,675,1.0
2764,697,1.0
2764,698,1.0
2764,768,1.0
2764,794,1.0
2764,806,1.0
2764,814,1.0
2764,822,1.0
2764,832,1.0
2764,868,1.0
2764,918,1.0
2764,955,1.0
2764,1046,1.0
2764,1064,1.0
2764,1095,1.0
2764,1237,1.0
2764,1252,1.0
2764,1264,1.0
2764,1291,1.0
2764,1309,1.0
2764,1432,1.0
2764,1507,1.0
2764,1538,1.0
2764,1542,1.0
2764,1609,1.0
2764,1666,1.0
2764,1737,1.0
2764,1768,1.0
2764,2002,1.0
2764,2204,1.0
2764,2284,1.0
2764,2377,1.0
2764,2392,1.0
2764,2403,1.0
2764,2499,1.0
2764,2517,1.0
2764,2592,1.0
2764,2640,1.0
2764,2677,1.0
2764,2733,1.0
2764,2918,1.0
2764,2928,1.0
2764,3126,1.0
2764,3458,1.0
2764,3540,1.0
2764,3660,1.0
2764,4192,1.0
2764,4198,1.0
2764,4209,1.0
2764,4297,1.0
2764,4305,1.0
2764,4319,1.0
2764,4507,1.0
2764,4732,1.0
2764,4880,1.0
2764,5040,1.0
2764,5528,1.0
2764,5719,1.0
2764,5759,1.0
2764,5777,1.0
2764,5817,1.0
2764,6101,1.0
2764,6136,1.0
2764,6214,1.0
2764,6240,1.0
2764,6357,1.0
2764,6553,1.0
2764,6836,1.0
2764,7306,1.0
2764,7870,1.0
2764,8282,1.0
2764,8516,1.0
2764,9080,1.0
2764,9301,1.0
2764,9639,1.0
2764,9859,1.0
2764,10262,1.0
2764,10350,1.0
2764,12965,1.0
2764,14438,1.0
2764,15126,1.0
2764,15514,1.0
2764,15576,1.0
2764,16455,1.0
2764,16612,1.0
2764,16774,1.0
2764,17092,1.0
2764,17243,1.0
2764,17346,1.0
2764,17572,1.0
2764,17976,1.0
2764,19083,1.0
2764,19379,1.0
2764,19684,1.0
2764,20360,1.0
2764,20695,1.0
2764,21294,1.0
2764,21342,1.0
2764,21486,1.0
2764,21592,1.0
2764,21593,1.0
2764,21625,1.0
2764,22123,1.0
2764,22817,1.0
2764,24796,1.0
2764,24982,1.0
2764,25796,1.0
2764,27166,1.0
2764,28095,1.0
2764,29422,1.0
2764,29872,1.0
2764,29911,1.0
2764,29950,1.0
2764,29992,1.0
2764,30476,1.0
2764,31029,1.0
2765,796,1.0
2765,28435,1.0
2765,29454,1.0
2766,110,1.0
2766,156,1.0
2766,174,1.0
2766,431,1.0
2766,5880,1.0
2766,13102,1.0
2766,15246,1.0
2766,26770,1.0
2767,174,1.0
2768,711,1.0
2768,2110,1.0
2768,2130,1.0
2768,4078,1.0
2768,5189,1.0
2768,7763,1.0
2768,8450,1.0
2768,9332,1.0
2768,9417,1.0
2768,10207,1.0
2768,11892,1.0
2768,13403,1.0
2768,15945,1.0
2768,16004,1.0
2768,18429,1.0
2768,20721,1.0
2768,24168,1.0
2768,24484,1.0
2768,26085,1.0
2768,26254,1.0
2768,27008,1.0
2768,27691,1.0
2768,28234,1.0
2768,29786,1.0
2769,87,1.0
2769,90,1.0
2769,251,1.0
2769,325,1.0
2769,832,1.0
2769,1101,1.0
2769,8349,1.0
2769,10365,1.0
2769,23199,1.0
2769,30665,1.0
2770,22422,1.0
2772,0,1.0
2772,20,1.0
2772,44,1.0
2772,108,1.0
2772,156,1.0
2772,172,1.0
2772,251,1.0
2772,294,1.0
2772,344,1.0
2772,364,1.0
2772,382,1.0
2772,395,1.0
2772,451,1.0
2772,505,1.0
2772,508,1.0
2772,661,1.0
2772,675,1.0
2772,806,1.0
2772,832,1.0
2772,1038,1.0
